Argentina	AR	54,00000000	1991,00000000	3788953930,00000000	33079002	2780400,00000000	1,80000000	16,00000000	83,25483311	1362,73699108	0,00000575	0,06109384	0,23642308	0,10950689
Argentina	AR	54,00000000	1992,00000000	3910184514,00000000	33529320	2780400,00000000	1,80000000	16,00000000	85,91863748	1406,33884117	0,00000575	0,06109384	0,23496669	0,10903557
Argentina	AR	54,00000000	1993,00000000	4027961999,00000000	33970103	2780400,00000000	1,80000000	16,00000000	88,50656677	1448,69874802	0,00000575	0,06109384	0,23294212	0,10855927
Argentina	AR	54,00000000	1994,00000000	4150191001,00000000	34402669	2780400,00000000	1,80000000	16,00000000	91,19230942	1492,65968961	0,00000575	0,06109384	0,23108920	0,10807818
Argentina	AR	54,00000000	1995,00000000	4277955860,00000000	34828168	2780400,00000000	1,80000000	16,00000000	93,99969167	1538,61166019	0,00000575	0,06109384	0,22928600	0,10759432
Argentina	AR	54,00000000	1996,00000000	4412717930,00000000	35246376	2780400,00000000	1,80000000	16,00000000	96,96082392	1587,08025104	0,00000575	0,06109384	0,22765416	0,10710644
Argentina	AR	54,00000000	1997,00000000	4550359394,00000000	35657438	2780400,00000000	1,80000000	16,00000000	99,98522520	1636,58444612	0,00000575	0,06109384	0,22579683	0,10661953
Argentina	AR	54,00000000	1998,00000000	4689811290,00000000	36063451	2780400,00000000	1,80000000	16,00000000	103,04940717	1686,73978205	0,00000575	0,06109384	0,22358944	0,10614896
Argentina	AR	54,00000000	1999,00000000	4837096421,00000000	36467218	2780400,00000000	1,80000000	16,00000000	106,28570912	1739,71242303	0,00000575	0,06109384	0,22172449	0,10571403
Argentina	AR	54,00000000	2000,00000000	4979454768,00000000	36870796	2780400,00000000	1,80000000	16,00000000	109,41375466	1790,91309452	0,00000575	0,06109384	0,21995543	0,10532753
Argentina	AR	54,00000000	2001,00000000	5113458712,00000000	37275644	2780400,00000000	1,80000000	16,00000000	112,35822857	1839,10901741	0,00000575	0,06109384	0,21784422	0,10499354
Argentina	AR	54,00000000	2002,00000000	5237851060,00000000	37681743	2780400,00000000	1,80000000	16,00000000	115,09150650	1883,84802906	0,00000575	0,06109384	0,21535273	0,10470819
Argentina	AR	54,00000000	2003,00000000	5372482068,00000000	38087866	2780400,00000000	1,80000000	16,00000000	118,04975891	1932,26948209	0,00000575	0,06109384	0,21334209	0,10446604
Argentina	AR	54,00000000	2004,00000000	5529525459,00000000	38491970	2780400,00000000	1,80000000	16,00000000	121,50047950	1988,75178356	0,00000575	0,06109384	0,21225092	0,10425861
Argentina	AR	54,00000000	2005,00000000	5690959659,00000000	38892924	2780400,00000000	1,80000000	16,00000000	125,04767950	2046,81328550	0,00000575	0,06109384	0,21111246	0,10407990
Argentina	AR	54,00000000	2006,00000000	5865568651,00000000	39289876	2780400,00000000	1,80000000	16,00000000	128,88436972	2109,61323946	0,00000575	0,06109384	0,21043529	0,10392772
Argentina	AR	54,00000000	2007,00000000	6039814411,00000000	39684303	2780400,00000000	1,80000000	16,00000000	132,71307863	2172,28255323	0,00000575	0,06109384	0,20958869	0,10380356
Argentina	AR	54,00000000	2008,00000000	6227920411,00000000	40080159	2780400,00000000	1,80000000	16,00000000	136,84633913	2239,93684758	0,00000575	0,06109384	0,20879377	0,10370919
Argentina	AR	54,00000000	2009,00000000	6406869611,00000000	40482786	2780400,00000000	1,80000000	16,00000000	140,77839691	2304,29780283	0,00000575	0,06109384	0,20785438	0,10364754
Argentina	AR	54,00000000	2010,00000000	6593602747,00000000	40788453	2780400,00000000	1,80000000	16,00000000	144,88149142	2371,45833225	0,00000575	0,06109384	0,20662910	0,10337585
Argentina	AR	54,00000000	2011,00000000	6783876521,00000000	41261490	2780400,00000000	1,80000000	16,00000000	149,06238451	2439,89228924	0,00000575	0,06109384	0,20545128	0,10349246
Argentina	AR	54,00000000	2012,00000000	6975591369,00000000	41733271	2780400,00000000	1,80000000	16,00000000	153,27494238	2508,84454359	0,00000575	0,06109384	0,20406276	0,10361123
